行政區,縣市,鄉鎮市,建物區段門牌,交易標的,土地坪數,交易年月日,交易年,建築完成年月,完成年,屋齡,型態,主要用途,主要建材,面積坪數,管理,房價,單價元平方公尺,車位類別,車位,車位移轉總面積平方公尺,車位總價元,備註
新北市五股區,新北市,五股區,五股區新五路二段571~600號,房地(土地+建物)+車位,7.381,1080522,108,1070410,107,1,住宅大樓,見其他登記事項,鋼筋混凝土造,46.957075,有,11600000,82130,坡道平面,有車位,34.69,1700000,
新北市五股區,新北市,五股區,五股區新五路三段271~300號,房地(土地+建物)+車位,6.192175,1080602,108,1080319,108,0.5,住宅大樓,見其他登記事項,鋼筋混凝土造,50.18475,有,13100000,87939,坡道平面,有車位,37.97,1850000,
新北市五股區,新北市,五股區,五股區新五路二段571~600號,房地(土地+建物)+車位,7.995075,1080525,108,1070410,107,1,住宅大樓,見其他登記事項,鋼筋混凝土造,50.568925,有,12560000,81975,坡道平面,有車位,34.69,1700000,
新北市五股區,新北市,五股區,五股區新五路三段1~30號,房地(土地+建物)+車位,9.362375,1080711,108,1050929,105,3,住宅大樓,見其他登記事項,鋼筋混凝土造,55.227425,有,14550000,80111,坡道平面,有車位,27.16,2100000,
新北市五股區,新北市,五股區,五股區六合街61~90號,房地(土地+建物)+車位,21.1629,1080404,108,970814,97,11,華廈,住家用,鋼筋混凝土造,57.024275,有,10500000,55700,坡道平面,有車位,0,0,
新北市五股區,新北市,五股區,五股區新五路二段571~600號,房地(土地+建物)+車位,8.06465,1080628,108,1070410,107,1,住宅大樓,見其他登記事項,鋼筋混凝土造,59.52595,有,15380000,87409,坡道平面,有車位,64.3,3800000,
新北市五股區,新北市,五股區,五股區六合街121~150號,房地(土地+建物)+車位,23.6192,1080616,108,970814,97,11,華廈,住家用,鋼筋混凝土造,63.715575,有,11400000,54123,坡道平面,有車位,0,0,
新北市五股區,新北市,五股區,五股區新五路三段1~30號,房地(土地+建物)+車位,12.822975,1080618,108,1050204,105,3,住宅大樓,見其他登記事項,鋼筋混凝土造,76.898525,有,17300000,74420,坡道平面,有車位,66.76,3350000,
新北市五股區,新北市,五股區,五股區新五路二段541~570號,房地(土地+建物)+車位,6.2194,1080704,108,1070410,107,1,住宅大樓,見其他登記事項,鋼筋混凝土造,35.782725,有,9560000,82088,坡道機械,有車位,15.23,1100000,
新北市五股區,新北市,五股區,五股區五福路6巷1~30號,房地(土地+建物),4.238025,1080709,108,701023,70,38,公寓,住家用,鋼筋混凝土造,12.393425,無,2800000,68343,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
新北市五股區,新北市,五股區,五股區自強路113巷1~30號,房地(土地+建物),6.2315,1080604,108,730924,73,35,公寓,住家用,鋼筋混凝土造,25.933325,無,4400000,51324,,無車位,0,0,增建或占用範圍:前陽台
新北市五股區,新北市,五股區,五股區成泰路三段331~360號,房地(土地+建物),7.819625,1080630,108,680629,68,40,公寓,住家用,鋼筋混凝土造,26.919475,無,4000000,44949,,無車位,0,0,含增建或未登記建物。;
新北市五股區,新北市,五股區,五股區自強路31~60號,房地(土地+建物),9.495475,1080621,108,791217,79,29,公寓,住家用,鋼筋混凝土造,29.42115,無,4900000,50380,,無車位,0,0,
新北市五股區,新北市,五股區,五股區御成路151~180號,房地(土地+建物),6.337375,1080624,108,890309,89,19,華廈,住家用,鋼筋混凝土造,32.406825,有,7000000,65341,,無車位,0,0,
新北市五股區,新北市,五股區,五股區御史路31~60號,房地(土地+建物),9.3654,1080620,108,1070927,107,1,華廈,見其他登記事項,鋼筋混凝土造,34.548525,有,8080000,70747,,無車位,0,0,
新北市五股區,新北市,五股區,五股區新五路三段211~240號,房地(土地+建物),6.282925,1080602,108,1060915,106,2,住宅大樓,見其他登記事項,鋼筋混凝土造,42.897525,有,13680000,96467,,無車位,0,0,
新北市五股區,新北市,五股區,五股區中興路一段46巷1~30號,房地(土地+建物),42.2169,1080610,108,730109,73,35,透天厝,工業用,鋼筋混凝土造,98.9175,無,10000000,30581,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
新北市永和區,新北市,永和區,永和區中正路721~750號,房地(土地+建物)+車位,6.107475,1080601,108,1040212,104,4,住宅大樓,見其他登記事項,見其他登記事項,67.77815,有,39000000,180708,升降機械,有車位,19.31,2000000,1.含增建或未登記建物。2.土地價格為新台幣2340萬、建物價格為新台幣1560萬。
新北市永和區,新北市,永和區,永和區保生路22巷1~30號,房地(土地+建物)+車位,1.225125,1080622,108,890105,89,19,住宅大樓,住家用,鋼筋混凝土造,26.6684,有,7800000,88475,坡道平面,有車位,0,0,親友、員工或其他特殊關係間之交易。;
新北市永和區,新北市,永和區,永和區永利路72巷1~30號,房地(土地+建物)+車位,3.439425,1080615,108,960207,96,12,住宅大樓,住家用,鋼筋混凝土造,37.8972,有,15860000,164432,坡道平面,有車位,40.98,2000000,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區博愛街18巷1~30號,房地(土地+建物)+車位,9.31095,1080605,108,770805,77,31,華廈,住家用,鋼筋混凝土造,47.59535,有,21080000,133977,坡道平面,有車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區保平路203巷1~30號,房地(土地+建物)+車位,6.476525,1080613,108,850921,85,23,華廈,住家用,鋼筋混凝土造,47.71635,有,19000000,120451,坡道平面,有車位,35.08,0,親友、員工或其他特殊關係間之交易。;
新北市永和區,新北市,永和區,永和區永貞路151~180號,房地(土地+建物)+車位,6.258725,1080617,108,840913,84,24,華廈,住家用,鋼筋混凝土造,49.836875,有,22500000,136571,坡道平面,有車位,0,2600000,
新北市永和區,新北市,永和區,永和區仁愛路331~360號,房地(土地+建物)+車位,5.218125,1080609,108,900418,90,18,住宅大樓,住家用,鋼筋混凝土造,55.602525,有,25500000,159534,坡道平面,有車位,39.64,2500000,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區仁愛路306巷61~90號,房地(土地+建物)+車位,7.623,1080611,108,1061113,106,2,住宅大樓,見其他登記事項,見其他登記事項,62.0004,有,29200000,159424,坡道平面,有車位,35.6,2200000,雙方約定契稅規費等由賣方負擔。
新北市永和區,新北市,永和區,永和區保福路二段88巷1~30號,房地(土地+建物)+車位,5.07595,1080529,108,1011019,101,7,住宅大樓,見其他登記事項,見其他登記事項,64.961875,無,34800000,162049,坡道平面,有車位,31.09,0,
新北市永和區,新北市,永和區,永和區環河東路三段1~30號,房地(土地+建物)+車位,5.0215,1080601,108,920821,92,16,住宅大樓,住家用,鋼筋混凝土造,72.8904,有,28800000,119522,坡道平面,有車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區保福路二段88巷1~30號,房地(土地+建物)+車位,8.25825,1071111,107,1011019,101,6,住宅大樓,見其他登記事項,見其他登記事項,117.56965,有,63380000,163073,坡道平面,有車位,93.27,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區環河西路一段51巷10弄1~30號,房地(土地+建物)+車位,2.55915,1080616,108,890926,89,19,華廈,住家用,鋼筋混凝土造,21.680175,有,7200000,129271,坡道機械,有車位,39.18,3000000,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區信義路1~30號,房地(土地+建物)+車位,5.8443,1080525,108,1040203,104,4,住宅大樓,見其他登記事項,見其他登記事項,69.826075,有,33780000,166353,坡道機械,有車位,44.6,2800000,
新北市永和區,新北市,永和區,永和區環河西路二段211~240號,房地(土地+建物),0.7502,1080622,108,880530,88,20,套房,住家用,鋼筋混凝土造,9.4622,有,5450000,174233,,無車位,0,0,
新北市永和區,新北市,永和區,永和區永和路一段91~120號,房地(土地+建物),1.1253,1080610,108,901116,90,18,套房,住家用,鋼筋混凝土造,11.957825,有,6100000,154313,,無車位,0,0,
新北市永和區,新北市,永和區,永和區保平路111巷2弄1~30號,房地(土地+建物),5.308875,1080605,108,640419,64,44,公寓,住家用,鋼筋混凝土造,13.07405,無,5000000,115687,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
新北市永和區,新北市,永和區,永和區中正路1~30號,房地(土地+建物),6.35855,1080528,108,630907,63,45,公寓,住家用,見其他登記事項,17.6781,無,7250000,124059,,無車位,0,0,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區成功路一段16巷1~30號,房地(土地+建物),4.219875,1080511,108,661024,66,42,公寓,見其他登記事項,見其他登記事項,19.05145,無,6360000,100984,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區中山路一段31~60號,房地(土地+建物),1.40965,1080622,108,990910,99,9,住宅大樓,見其他登記事項,見其他登記事項,19.5657,有,11200000,173160,,無車位,0,0,
新北市永和區,新北市,永和區,永和區竹林路151~180號,房地(土地+建物),3.3759,1080624,108,871014,87,21,套房,商業用,鋼筋混凝土造,20.10415,有,8000000,120373,,無車位,0,0,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區秀朗路一段220巷1~30號,房地(土地+建物),3.191375,1080702,108,1071003,107,1,住宅大樓,見其他登記事項,見其他登記事項,20.17675,有,13400000,200900,,無車位,0,0,
新北市永和區,新北市,永和區,永和區文化路137巷7弄1~30號,房地(土地+建物),6.32225,1080702,108,730111,73,35,公寓,住家用,鋼筋混凝土造,20.99955,無,8000000,115241,,無車位,0,0,
新北市永和區,新北市,永和區,永和區竹林路201巷22弄1~30號,房地(土地+建物),8.7725,1080617,108,620509,62,46,公寓,住家用,加強磚造,21.081225,無,12500000,179366,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區雙和街17巷1~30號,房地(土地+建物),7.76215,1080531,108,601203,60,48,公寓,住家用,加強磚造,22.506,無,10500000,141129,,無車位,0,0,
新北市永和區,新北市,永和區,永和區民樂街71巷1~30號,房地(土地+建物),6.960525,1080620,108,680831,68,40,公寓,住家用,鋼筋混凝土造,23.3167,無,3300000,42813,,無車位,0,0,親友、員工或其他特殊關係間之交易。;
新北市永和區,新北市,永和區,永和區保平路214巷8弄1~30號,房地(土地+建物),7.892225,1080623,108,651017,65,43,公寓,住家用,鋼筋混凝土造,23.942875,無,16780000,212003,,無車位,0,0,"含增建或未登記建物,權利人共二人"
新北市永和區,新北市,永和區,永和區竹林路25巷17弄1~30號,房地(土地+建物),8.721075,1080603,108,700604,70,38,公寓,住家用,鋼筋混凝土造,25.02885,無,9300000,112400,,無車位,0,0,含增建或未登記建物
新北市永和區,新北市,永和區,永和區竹林路39巷31~60號,房地(土地+建物),2.550075,1080615,108,830409,83,25,住宅大樓,住家用,鋼筋混凝土造,25.34345,有,12680000,151349,,無車位,0,0,
新北市永和區,新北市,永和區,永和區保安路151~180號,房地(土地+建物),11.032175,1080610,108,700314,70,38,公寓,住家用,鋼筋混凝土造,26.31145,無,8900000,102322,,無車位,0,0,前陽台外推，權利人共2位
新北市永和區,新北市,永和區,永和區文化路135巷22弄1~30號,房地(土地+建物),9.604375,1080601,108,620427,62,46,公寓,住家用,鋼筋混凝土造,26.459675,無,9200000,105179,,無車位,0,0,含增建或未登記建物。
新北市永和區,新北市,永和區,永和區保平路214巷1~30號,房地(土地+建物),4.6585,1080706,108,661214,66,42,華廈,住家用,鋼筋混凝土造,27.104,有,12000000,133929,,無車位,0,0,
新北市永和區,新北市,永和區,永和區環河西路一段61~90號,房地(土地+建物),1.291675,1080624,108,990722,99,9,住宅大樓,見其他登記事項,見其他登記事項,27.21895,有,13150000,146144,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區竹林路39巷6弄1~30號,房地(土地+建物),10.814375,1080526,108,651206,65,43,公寓,見其他登記事項,見其他登記事項,27.47305,無,11000000,121119,,無車位,0,0,
新北市永和區,新北市,永和區,永和區得和路45巷16弄1~30號,房地(土地+建物),10.572375,1080610,108,660726,66,42,公寓,住家用,鋼筋混凝土造,28.6286,無,10050000,106192,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區民族街61~90號,房地(土地+建物),8.412525,1080623,108,700714,70,38,公寓,住家用,鋼筋混凝土造,29.266875,無,10200000,105426,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區永平路302巷1~30號,房地(土地+建物),7.15715,1080605,108,831231,83,25,華廈,住家用,鋼筋混凝土造,30.325625,無,14050000,140150,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區水源街30巷1~30號,房地(土地+建物),12.91675,1080622,108,620426,62,46,公寓,見其他登記事項,見其他登記事項,31.233125,無,10000000,96852,,無車位,0,0,
新北市永和區,新北市,永和區,永和區得和路373巷16弄1~30號,房地(土地+建物),7.5746,1080701,108,690108,69,39,公寓,住家用,鋼筋混凝土造,31.396475,無,11150000,107428,,無車位,0,0,
新北市永和區,新北市,永和區,永和區中正路442巷1~30號,房地(土地+建物),9.317,1080614,108,670925,67,41,公寓,住家用,鋼筋混凝土造,31.838125,無,11880000,112874,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區秀朗路二段173巷8弄1~30號,房地(土地+建物),9.7526,1080602,108,740122,74,34,公寓,住家用,鋼筋混凝土造,32.049875,無,11500000,108542,,無車位,0,0,含增建或未登記建物。;
新北市永和區,新北市,永和區,永和區保生路61~90號,房地(土地+建物),4.443725,1080524,108,870827,87,21,住宅大樓,住家用,鋼筋混凝土造,34.348875,有,14836000,130656,,無車位,0,0,
新北市永和區,新北市,永和區,永和區福和路211~240號,房地(土地+建物),4.9489,1080614,108,680718,68,40,華廈,住家用,鋼筋混凝土造,34.996225,有,12100000,104590,,無車位,0,0,
新北市永和區,新北市,永和區,永和區和平街31~60號,房地(土地+建物),14.45345,1080528,108,630525,63,45,公寓,住家用,見其他登記事項,35.153525,無,14200000,122193,,無車位,0,0,含增建或未登記建物
新北市永和區,新北市,永和區,永和區成功路二段211~240號,房地(土地+建物),2.035825,1080525,108,950629,95,13,住宅大樓,住家用,鋼筋混凝土造,35.60425,有,18800000,159728,,無車位,0,0,
